,source,target
34694,545463973,15029309
34695,545463973,154658937
34696,545463973,1305746001458798594
34697,545463973,14244780
34698,545463973,1273525159568302080
34699,545463973,15490502
34700,545463973,3813466697
34701,545463973,937741368369217536
34702,545463973,1140507684
34703,545463973,15843530
34704,545463973,167967494
34705,545463973,614419104
34706,545463973,16010573
34707,545463973,121749751
34708,545463973,191802914
34709,545463973,96532733
34710,545463973,1266325186632089600
34711,545463973,16010896
34712,545463973,107704349
34713,545463973,1025996070185312256
34714,545463973,488005915
34715,545463973,276675357
34716,545463973,9189362
34717,545463973,277422349
34718,545463973,942003326
34719,545463973,289033247
34720,545463973,102772032
34721,545463973,19851753
34722,545463973,1252636686867214336
34723,545463973,882487565982552064
34724,545463973,2232938557
34725,545463973,15644434
34726,545463973,465335433
34727,545463973,1047799693911183360
34728,545463973,3449792536
34729,545463973,21880344
34730,545463973,3374431174
34731,545463973,1399600922
34732,545463973,1172487059262595072
34733,545463973,13265312
34734,545463973,15491068
34735,545463973,2304720259
34736,545463973,1021953649
34737,545463973,168782536
34738,545463973,1101160467282780163
34739,545463973,16249191
34740,545463973,604752202
34741,545463973,991985789797109761
34742,545463973,984834661527572480
34743,545463973,2425701497
34744,545463973,273736786
34745,545463973,7990122
34746,545463973,1209583707864158216
34747,545463973,160165734
34748,545463973,14340442
34749,545463973,358008035
34750,545463973,85417181
34751,545463973,1004995906435940357
34752,545463973,15686576
34753,545463973,1200161998102835229
34754,545463973,225013119
34755,545463973,110831275
34756,545463973,186019665
34757,545463973,6313372
34758,545463973,468530790
34759,545463973,1209078329560748035
34760,545463973,289238546
34761,545463973,113311434
34762,545463973,17285710
34763,545463973,908700730890088455
34764,545463973,118369716
34765,545463973,1191043697955278848
34766,545463973,10470112
34767,545463973,1096370895722082304
34768,545463973,2271882506
34769,545463973,52214364
34770,545463973,398326006
34771,545463973,899017853587922944
34772,545463973,1159467354461523968
34773,545463973,726709567170686976
34774,545463973,370222916
34775,545463973,371671761
34776,545463973,50395099
34777,545463973,204747066
34778,545463973,4537231607
34779,545463973,938145849363845122
34780,545463973,1130464193625436160
34781,545463973,36463904
34782,545463973,540155956
34783,545463973,11936322
34784,545463973,613936055
34785,545463973,162753547
34786,545463973,217472589
34787,545463973,14757094
34788,545463973,1018417700
34789,545463973,362400752
34790,545463973,11231752
34791,545463973,765107071759048704
34792,545463973,20896811
34793,545463973,199632013
34794,545463973,19823140
34795,545463973,454916458
34796,545463973,367209510
34797,545463973,29702523
34798,545463973,1034510105419673602
34799,545463973,479706186
34800,545463973,52881230
34801,545463973,111408385
34802,545463973,514319028
34803,545463973,1113012858621693952
34804,545463973,2523081444
34805,545463973,14115415
34806,545463973,193290473
34807,545463973,1281419371
34808,545463973,83155546
34809,545463973,21196348
34810,545463973,1074671895637831680
34811,545463973,340863588
34812,545463973,75646708
34813,545463973,13084832
34814,545463973,155003159
34815,545463973,15528820
34816,545463973,34554613
34817,545463973,998850439608258560
34818,545463973,322777832
34819,545463973,53668731
34820,545463973,727879750769885184
34821,545463973,21867447
34822,545463973,2995419231
34823,545463973,14270160
34824,545463973,16187320
34825,545463973,91402185
34826,545463973,1135276950
34827,545463973,745273297198321664
34828,545463973,706723414
34829,545463973,304633491
34830,545463973,474986411
34831,545463973,263273601
34832,545463973,66174232
34833,545463973,21229198
34834,545463973,39592022
34835,545463973,370829305
34836,545463973,1110458977647771649
34837,545463973,992659865645518848
34838,545463973,310328097
34839,545463973,28867383
34840,545463973,1274899759
34841,545463973,730037517056147456
34842,545463973,831257220
34843,545463973,1024995867164663809
34844,545463973,823207220
34845,545463973,14360501
34846,545463973,975484561911177217
34847,545463973,21192004
34848,545463973,3662082496
34849,545463973,78398262
34850,545463973,14138878
34851,545463973,21656007
34852,545463973,59297622
34853,545463973,17285251
34854,545463973,2903749317
34855,545463973,3368004815
34856,545463973,547678109
34857,545463973,753174361000075264
34858,545463973,55338322
34859,545463973,66002983
34860,545463973,1089922478389018624
34861,545463973,247196136
34862,545463973,53867429
34863,545463973,1048955234469531649
34864,545463973,101788309
34865,545463973,17119910
34866,545463973,1072445615848722433
34867,545463973,14057425
34868,545463973,46497783
34869,545463973,768880727656112128
34870,545463973,2279940315
34871,545463973,2939708434
34872,545463973,299160607
34873,545463973,190724706
34874,545463973,177219636
34875,545463973,520530942
34876,545463973,14859132
34877,545463973,219968293
34878,545463973,4083501
34879,545463973,798780871
34880,545463973,27607934
34881,545463973,19112935
34882,545463973,3394056455
34883,545463973,89225693
34884,545463973,491377275
34885,545463973,420224901
34886,545463973,736448805491593216
34887,545463973,798931
34888,545463973,53095581
34889,545463973,18643839
34890,545463973,15083550
34891,545463973,534202994
34892,545463973,1612441182
34893,545463973,23231293
34894,545463973,2722608804
34895,545463973,14072241
34896,545463973,234793334
34897,545463973,590028992
34898,545463973,1345084453
34899,545463973,701764742768173056
34900,545463973,305150124
34901,545463973,1022901574987862016
34902,545463973,2861409179
34903,545463973,2481448798
34904,545463973,520436663
34905,545463973,250237724
34906,545463973,118891632
34907,545463973,1035836402695630848
34908,545463973,19651124
34909,545463973,273373829
34910,545463973,222733449
34911,545463973,1653516756
34912,545463973,240265145
34913,545463973,12019832
34914,545463973,2974791111
34915,545463973,14525381
34916,545463973,15454228
34917,545463973,1889851032
34918,545463973,847757344666791937
34919,545463973,515537278
34920,545463973,18897786
34921,545463973,1021705051067351040
34922,545463973,71564437
34923,545463973,18899771
34924,545463973,1036969747
34925,545463973,2345123704
34926,545463973,986199381547323392
34927,545463973,7268972
34928,545463973,927900176
34929,545463973,162388572
34930,545463973,819644634595020800
34931,545463973,59484709
34932,545463973,68959339
34933,545463973,879740426131034113
34934,545463973,858706327
34935,545463973,102626389
34936,545463973,3863930540
34937,545463973,2845221183
34938,545463973,14802357
34939,545463973,1015249721466736642
34940,545463973,377372212
34941,545463973,761165538
34942,545463973,16997102
34943,545463973,601184431
34944,545463973,913682914356994048
34945,545463973,16361040
34946,545463973,1536750084
34947,545463973,153902719
34948,545463973,19653124
34949,545463973,1916746206
34950,545463973,14077609
34951,545463973,222192426
34952,545463973,4697387474
34953,545463973,872201896739692544
34954,545463973,1005019698478632962
34955,545463973,908742870370324480
34956,545463973,19548290
34957,545463973,37803387
34958,545463973,1650607555
34959,545463973,834813366073962498
34960,545463973,459369254
34961,545463973,2314611279
34962,545463973,62812961
34963,545463973,386742226
34964,545463973,705077091046449152
34965,545463973,1986571
34966,545463973,563240245
34967,545463973,19457875
34968,545463973,710746092653187072
34969,545463973,2278972220
34970,545463973,15909805
34971,545463973,533409964
34972,545463973,19281973
34973,545463973,414799999
34974,545463973,20133869
34975,545463973,15873714
34976,545463973,1551626821
34977,545463973,21033209
34978,545463973,12294
34979,545463973,1102232672
34980,545463973,1578299604
34981,545463973,3317129602
34982,545463973,1725724472
34983,545463973,835407134431055872
34984,545463973,18282929
34985,545463973,279212006
34986,545463973,570212160
34987,545463973,110347158
34988,545463973,903967395517214721
34989,545463973,17677090
34990,545463973,964271234241519616
34991,545463973,831531
34992,545463973,15776340
34993,545463973,16828531
34994,545463973,15460156
34995,545463973,421086412
34996,545463973,2230200781
34997,545463973,199893073
34998,545463973,118012929
34999,545463973,734000215011827712
35000,545463973,55595660
35001,545463973,23287822
35002,545463973,105273431
35003,545463973,3302161923
35004,545463973,98101389
35005,545463973,3904362338
35006,545463973,61520441
35007,545463973,271033059
35008,545463973,11222502
35009,545463973,366193744
35010,545463973,398247504
35011,545463973,468309918
35012,545463973,2167077523
35013,545463973,17454047
35014,545463973,20274766
35015,545463973,233358820
35016,545463973,3750523582
35017,545463973,91141903
35018,545463973,308983833
35019,545463973,21416716
35020,545463973,850349662754271236
35021,545463973,17028337
35022,545463973,719373
35023,545463973,18725978
35024,545463973,433808300
35025,545463973,1394290140
35026,545463973,1927200595
35027,545463973,481470482
35028,545463973,91306115
35029,545463973,246297435
35030,545463973,954126039181078530
35031,545463973,2831338680
35032,545463973,877532562624835584
35033,545463973,864113845442424832
35034,545463973,14101419
35035,545463973,281934609
35036,545463973,3871996883
35037,545463973,13664222
35038,545463973,20555954
35039,545463973,347784852
35040,545463973,2214656856
35041,545463973,13717452
35042,545463973,2309808150
35043,545463973,127067583
35044,545463973,379284812
35045,545463973,9857962
35046,545463973,119295771
35047,545463973,14383731
35048,545463973,130229292
35049,545463973,31084980
35050,545463973,39049170
35051,545463973,2178981644
35052,545463973,919590332924399617
35053,545463973,864120276396773376
35054,545463973,4149299116
35055,545463973,2787230262
35056,545463973,19777460
35057,545463973,711975936338632705
35058,545463973,52438419
35059,545463973,461415628
35060,545463973,728430104
35061,545463973,3014584991
35062,545463973,212227711
35063,545463973,2231652847
35064,545463973,783596
35065,545463973,2466216283
35066,545463973,4141274415
35067,545463973,478494450
35068,545463973,1090384092
35069,545463973,21757532
35070,545463973,21020637
35071,545463973,1301361228
35072,545463973,18186092
35073,545463973,15682551
35074,545463973,1543159292
35075,545463973,37895085
35076,545463973,263119419
35077,545463973,369151566
35078,545463973,14774637
35079,545463973,14712445
35080,545463973,173909297
35081,545463973,17214676
35082,545463973,1971598688
35083,545463973,17835336
35084,545463973,16264077
35085,545463973,17343531
35086,545463973,15064305
35087,545463973,2886122134
35088,545463973,196207892
35089,545463973,17588112
35090,545463973,14464195
35091,545463973,485583363
35092,545463973,4814861415
35093,545463973,2301274070
35094,545463973,11773852
35095,545463973,94428870
35096,545463973,82754453
35097,545463973,20424876
35098,545463973,1857013652
35099,545463973,811976
35100,545463973,350141214
35101,545463973,1421852000
35102,545463973,668283
35103,545463973,2851202217
35104,545463973,19485870
35105,545463973,896006183366144000
35106,545463973,791897964
35107,545463973,529293855
35108,545463973,2866806469
35109,545463973,3320531566
35110,545463973,561105640
35111,545463973,19971767
35112,545463973,3619059556
35113,545463973,1283811620
35114,545463973,65038134
35115,545463973,296451560
35116,545463973,2738518132
35117,545463973,27246431
35118,545463973,191347494
35119,545463973,364868681
35120,545463973,1956411776
35121,545463973,14054507
35122,545463973,250761752
35123,545463973,2408406843
35124,545463973,186732646
35125,545463973,30220104
35126,545463973,1175026717
35127,545463973,351038281
35128,545463973,935570551
35129,545463973,48332252
35130,545463973,494992512
35131,545463973,20230682
35132,545463973,757843124102176768
35133,545463973,349260153
35134,545463973,1337158561
35135,545463973,24209401
35136,545463973,16099079
35137,545463973,2424294720
35138,545463973,2840584391
35139,545463973,2297311643
35140,545463973,1245753966
35141,545463973,275072852
35142,545463973,77802884
35143,545463973,2919557183
35144,545463973,17777121
35145,545463973,827212621250232320
35146,545463973,770887519374303232
35147,545463973,14234611
35148,545463973,14527564
35149,545463973,857620964124884993
35150,545463973,25048610
35151,545463973,729407364751863808
35152,545463973,21770554
35153,545463973,17053097
35154,545463973,3002191311
35155,545463973,2902277541
35156,545463973,410377863
35157,545463973,848596898126671876
35158,545463973,18935403
35159,545463973,21586259
35160,545463973,248131395
35161,545463973,3323491
35162,545463973,268349503
35163,545463973,261871365
35164,545463973,13138
35165,545463973,223504938
35166,545463973,3091553902
35167,545463973,2850760222
35168,545463973,3244618517
35169,545463973,14889353
35170,545463973,1055800602
35171,545463973,2178242532
35172,545463973,492677033
35173,545463973,782269393174663168
35174,545463973,20851564
35175,545463973,22264972
35176,545463973,155953175
35177,545463973,43313035
35178,545463973,483021218
35179,545463973,21756045
35180,545463973,23938674
35181,545463973,23722577
35182,545463973,15228823
35183,545463973,25850685
35184,545463973,83572636
35185,545463973,3863691995
35186,545463973,1551579763
35187,545463973,389561131
35188,545463973,84369705
35189,545463973,14932460
35190,545463973,23618873
35191,545463973,2492684460
35192,545463973,21425080
35193,545463973,420721155
35194,545463973,3329482216
35195,545463973,112753821
35196,545463973,15171576
35197,545463973,2511321
35198,545463973,1384660988
35199,545463973,14334664
35200,545463973,87703143
35201,545463973,240277940
35202,545463973,228040559
35203,545463973,396536542
35204,545463973,288961793
35205,545463973,2563656001
35206,545463973,14068788
35207,545463973,2596884324
35208,545463973,1376598228
35209,545463973,266141237
35210,545463973,2228933245
35211,545463973,1421411
35212,545463973,493548358
35213,545463973,46620508
35214,545463973,258760651
35215,545463973,2769925698
35216,545463973,76342595
35217,545463973,65164093
35218,545463973,724647542
35219,545463973,15414807
35220,545463973,381203
35221,545463973,9159022
35222,545463973,3526772055
35223,545463973,8170492
35224,1215338520526626816,948169852547715072
35225,1215338520526626816,147679241
35226,1215338520526626816,44849238
35227,1215338520526626816,3326599643
35228,1215338520526626816,1166813365093765120
35229,1215338520526626816,17442320
35230,1215338520526626816,78835016
35231,706859600700678144,948169852547715072
35232,706859600700678144,21096782
35233,706859600700678144,2942657375
35234,706859600700678144,44849238
35235,706859600700678144,3326599643
35236,706859600700678144,1166813365093765120
35237,706859600700678144,19181549
35238,706859600700678144,668283
35239,706859600700678144,78835016
35240,153919152,948169852547715072
35241,153919152,2942657375
35242,153919152,253782772
35243,153919152,44849238
35244,153919152,3326599643
35245,153919152,1166813365093765120
35246,153919152,746814847422193664
35247,153919152,78835016
35248,48701108,176835352
35249,48701108,16544408
35250,48701108,479706186
35251,48701108,16514225
35252,48701108,664743
35253,48701108,20938588
35254,48701108,17852787
35255,48701108,3244618517
35256,48701108,3526772055
35257,48701108,118012929
35258,48701108,93266570
35259,48701108,447359224
35260,48701108,14383731
35261,48701108,15909805
35262,48701108,21746693
35263,48701108,461415628
35264,483073718,709076062874050560
35265,483073718,917663680220852224
35266,483073718,2974791111
35267,483073718,3244618517
35268,483073718,153902719
35269,483073718,3526772055
35270,483073718,668283
35271,483073718,199893073
35272,483073718,2408406843
35273,483073718,83572636
35274,483073718,590028992
35275,17571514,948169852547715072
35276,17571514,21096782
35277,17571514,2942657375
35278,17571514,253782772
35279,17571514,44849238
35280,17571514,3326599643
35281,17571514,1166813365093765120
35282,17571514,17442320
35283,17571514,402008149
35284,17571514,78835016
35285,17571514,281603081
35286,714219203,948169852547715072
35287,714219203,21096782
35288,714219203,2942657375
35289,714219203,44849238
35290,714219203,3326599643
35291,714219203,1166813365093765120
35292,714219203,17442320
35293,714219203,78835016
35294,3010600643,948169852547715072
35295,3010600643,21096782
35296,3010600643,699178302997716992
35297,3010600643,2942657375
35298,3010600643,253782772
35299,3010600643,44849238
35300,3010600643,3326599643
35301,3010600643,1166813365093765120
35302,3010600643,17442320
35303,3010600643,78835016
35304,3010600643,281603081
35305,76816072,1317021372086915072
35306,76816072,699178302997716992
35307,76816072,14082736
35308,76816072,44849238
35309,76816072,302763502
35310,76816072,17754586
35311,76816072,105305259
35312,76816072,17442320
35313,76816072,590028992
35314,582721240,948169852547715072
35315,582721240,21096782
35316,582721240,2942657375
35317,582721240,253782772
35318,582721240,44849238
35319,582721240,3326599643
35320,582721240,1166813365093765120
35321,582721240,78835016
35322,21208792,46193
35323,21208792,168537772
35324,21208792,969214525907062784
35325,21208792,917663680220852224
35326,21208792,104881543
35327,21208792,171419895
35328,21208792,2974791111
35329,21208792,3244618517
35330,21208792,118012929
35331,21208792,93266570
35332,21208792,2388055363
35333,21208792,4149299116
35334,21208792,18169446
35335,21208792,199893073
35336,21208792,2408406843
35337,21208792,590028992
35338,15081182,952487456
35339,15081182,147679241
35340,15081182,2798120942
35341,15081182,17754586
35342,15081182,1130464193625436160
35343,15081182,31672479
35344,15081182,2828547014
35345,15081182,21772588
35346,15081182,105305259
35347,15081182,1291117598
35348,15081182,48298932
35349,15081182,19181549
35350,15081182,3297525491
35351,15081182,55434962
35352,15081182,1602123403
35353,15081182,111046668
35354,15081182,2194338684
35355,15081182,23341173
35356,15081182,1115314512
35357,1744621,104881543
35358,1744621,3244618517
35359,1744621,19181549
35360,1744621,55434962
35361,1744621,19281973
35362,245079791,948169852547715072
35363,245079791,21096782
35364,245079791,44849238
35365,245079791,3326599643
35366,245079791,17442320
35367,245079791,1027851082649755648
35368,245079791,78835016
35369,19439348,948169852547715072
35370,19439348,2942657375
35371,19439348,965093639499190272
35372,19439348,44849238
35373,19439348,3326599643
35374,19439348,1166813365093765120
35375,19439348,17442320
35376,19439348,78835016
35377,19701496,948169852547715072
35378,19701496,2942657375
35379,19701496,44849238
35380,19701496,3326599643
35381,19701496,1166813365093765120
35382,19701496,78835016
35383,2809044736,2590080732
35384,2809044736,2942657375
35385,2809044736,4595344531
35386,2809044736,44849238
35387,2809044736,1166813365093765120
35388,2809044736,17442320
35389,2809044736,78835016
35390,2809044736,281603081
35391,1094956024530984960,948169852547715072
35392,1094956024530984960,2942657375
35393,1094956024530984960,44849238
35394,1094956024530984960,3326599643
35395,1094956024530984960,1166813365093765120
35396,1094956024530984960,17442320
35397,1094956024530984960,78835016
35398,1082743385021210624,948169852547715072
35399,1082743385021210624,2942657375
35400,1082743385021210624,1255845086811828224
35401,1082743385021210624,44849238
35402,1082743385021210624,1166813365093765120
35403,1082743385021210624,17442320
35404,1082743385021210624,78835016
35405,1082743385021210624,281603081
35406,1175000179268902912,2798120942
35407,1175000179268902912,46193
35408,1175000179268902912,226599594
35409,1175000179268902912,232585099
35410,1175000179268902912,668283
35411,1175000179268902912,2408406843
35412,1175000179268902912,78835016
35413,1109097985575739392,948169852547715072
35414,1109097985575739392,2942657375
35415,1109097985575739392,253782772
35416,1109097985575739392,44849238
35417,1109097985575739392,3326599643
35418,1109097985575739392,1166813365093765120
35419,1109097985575739392,17442320
35420,1109097985575739392,78835016
35421,961889614675042304,948169852547715072
35422,961889614675042304,21096782
35423,961889614675042304,2942657375
35424,961889614675042304,44849238
35425,961889614675042304,3326599643
35426,961889614675042304,1166813365093765120
35427,961889614675042304,78835016
35428,1031130431448670209,948169852547715072
35429,1031130431448670209,21096782
35430,1031130431448670209,2942657375
35431,1031130431448670209,253782772
35432,1031130431448670209,44849238
35433,1031130431448670209,3326599643
35434,1031130431448670209,1027851082649755648
35435,1031130431448670209,78835016
35436,1024995867164663809,917663680220852224
35437,1024995867164663809,2974791111
35438,1024995867164663809,3244618517
35439,1024995867164663809,118012929
35440,1024995867164663809,4149299116
35441,1024995867164663809,18169446
35442,1024995867164663809,199893073
35443,1024995867164663809,2408406843
35444,1024995867164663809,83572636
35445,1024995867164663809,590028992
35446,975484561911177217,2798120942
35447,975484561911177217,17754586
35448,975484561911177217,32124032
35449,975484561911177217,31672479
35450,975484561911177217,16866701
35451,975484561911177217,118012929
35452,975484561911177217,21416716
35453,975484561911177217,389561131
35454,963515096189362176,948169852547715072
35455,963515096189362176,21096782
35456,963515096189362176,2942657375
35457,963515096189362176,253782772
35458,963515096189362176,44849238
35459,963515096189362176,1166813365093765120
35460,963515096189362176,78835016
35461,963515096189362176,281603081
35462,1073711068084690944,948169852547715072
35463,1073711068084690944,20466226
35464,1073711068084690944,2942657375
35465,1073711068084690944,253782772
35466,1073711068084690944,44849238
35467,1073711068084690944,3326599643
35468,1073711068084690944,1166813365093765120
35469,1073711068084690944,17442320
35470,1073711068084690944,78835016
35471,1022557398983237633,948169852547715072
35472,1022557398983237633,2942657375
35473,1022557398983237633,253782772
35474,1022557398983237633,44849238
35475,1022557398983237633,3326599643
35476,1022557398983237633,1166813365093765120
35477,1022557398983237633,17442320
35478,1022557398983237633,78835016
35479,2178981644,44849238
35480,2178981644,2974791111
35481,2178981644,3244618517
35482,2178981644,4149299116
35483,2178981644,29216074
35484,2178981644,199893073
35485,2178981644,78835016
35486,2178981644,590028992
35487,1216358888674680833,948169852547715072
35488,1216358888674680833,20466226
35489,1216358888674680833,2942657375
35490,1216358888674680833,253782772
35491,1216358888674680833,44849238
35492,1216358888674680833,1166813365093765120
35493,1216358888674680833,78835016
35494,1107332053174050817,948169852547715072
35495,1107332053174050817,21096782
35496,1107332053174050817,2942657375
35497,1107332053174050817,44849238
35498,1107332053174050817,3326599643
35499,1107332053174050817,1166813365093765120
35500,1107332053174050817,78835016
35501,1158749576045780993,176835352
35502,1158749576045780993,16544408
35503,1158749576045780993,917663680220852224
35504,1158749576045780993,1130464193625436160
35505,1158749576045780993,142723022
35506,1158749576045780993,16514225
35507,1158749576045780993,664743
35508,1158749576045780993,6468172
35509,1158749576045780993,2974791111
35510,1158749576045780993,964271234241519616
35511,1158749576045780993,17852787
35512,1158749576045780993,3244618517
35513,1158749576045780993,493548358
35514,1158749576045780993,21880344
35515,1158749576045780993,3526772055
35516,1158749576045780993,118012929
35517,1158749576045780993,2388055363
35518,1158749576045780993,18169446
35519,1158749576045780993,850349662754271236
35520,1158749576045780993,998850439608258560
35521,1158749576045780993,21416716
35522,1158749576045780993,199893073
35523,1158749576045780993,954126039181078530
35524,1158749576045780993,2408406843
35525,1158749576045780993,351038281
35526,1158749576045780993,83572636
35527,1158749576045780993,15909805
35528,1158749576045780993,590028992
35529,1158749576045780993,461415628
35530,1110559336294768642,948169852547715072
35531,1110559336294768642,2942657375
35532,1110559336294768642,1255845086811828224
35533,1110559336294768642,44849238
35534,1110559336294768642,3326599643
35535,1110559336294768642,1166813365093765120
35536,1110559336294768642,17442320
35537,1110559336294768642,78835016
35538,518266632,948169852547715072
35539,518266632,2942657375
35540,518266632,253782772
35541,518266632,44849238
35542,518266632,1166813365093765120
35543,518266632,17442320
35544,518266632,78835016
35545,1016022128699891714,948169852547715072
35546,1016022128699891714,2942657375
35547,1016022128699891714,253782772
35548,1016022128699891714,44849238
35549,1016022128699891714,302763502
35550,1016022128699891714,793444241628356608
35551,1016022128699891714,1166813365093765120
35552,1016022128699891714,17442320
35553,1016022128699891714,78835016
35554,1016022128699891714,281603081
35555,1053688664855928834,948169852547715072
35556,1053688664855928834,2942657375
35557,1053688664855928834,253782772
35558,1053688664855928834,44849238
35559,1053688664855928834,3326599643
35560,1053688664855928834,1166813365093765120
35561,1053688664855928834,78835016
35562,1218155225133080579,259798631
35563,1218155225133080579,1333656709
35564,1218155225133080579,4737423676
35565,1218155225133080579,10470112
35566,1218155225133080579,938145849363845122
35567,1218155225133080579,1029414478218178562
35568,1218155225133080579,15841875
35569,1218155225133080579,14054507
35570,1218155225133080579,911182466844708864
35571,1218155225133080579,2722608804
35572,1218155225133080579,46114448
35573,1218155225133080579,485708184
35574,1218155225133080579,14121853
35575,1218155225133080579,823207220
35576,1218155225133080579,721659228570677248
35577,1218155225133080579,18539631
35578,1218155225133080579,16514225
35579,1218155225133080579,590028992
35580,1109044245061689347,948169852547715072
35581,1109044245061689347,2942657375
35582,1109044245061689347,44849238
35583,1109044245061689347,3326599643
35584,1109044245061689347,1166813365093765120
35585,1109044245061689347,17442320
35586,1109044245061689347,78835016
35587,49979157,948169852547715072
35588,49979157,44849238
35589,49979157,1166813365093765120
35590,49979157,17442320
35591,49979157,78835016
35592,1101160467282780163,479706186
35593,1101160467282780163,1002118947972571136
35594,1101160467282780163,917663680220852224
35595,1101160467282780163,21283221
35596,1101160467282780163,17754586
35597,1101160467282780163,664743
35598,1101160467282780163,6468172
35599,1101160467282780163,964271234241519616
35600,1101160467282780163,17852787
35601,1101160467282780163,3244618517
35602,1101160467282780163,493548358
35603,1101160467282780163,21880344
35604,1101160467282780163,118012929
35605,1101160467282780163,15460156
35606,1101160467282780163,850349662754271236
35607,1101160467282780163,1005019698478632962
35608,1101160467282780163,998850439608258560
35609,1101160467282780163,351038281
35610,1101160467282780163,83572636
35611,1101160467282780163,15909805
35612,1101160467282780163,21746693
35613,1101160467282780163,389561131
35614,146186001,17754586
35615,146186001,32124032
35616,146186001,105305259
35617,146186001,964271234241519616
35618,146186001,3407815882
35619,146186001,2897625526
35620,146186001,1536750084
35621,146186001,118012929
35622,146186001,54424513
35623,146186001,4149299116
35624,146186001,1986571
35625,146186001,18169446
35626,146186001,1578299604
35627,146186001,879740426131034113
35628,1010384732759252997,948169852547715072
35629,1010384732759252997,20466226
35630,1010384732759252997,21096782
35631,1010384732759252997,2942657375
35632,1010384732759252997,253782772
35633,1010384732759252997,147679241
35634,1010384732759252997,44849238
35635,1010384732759252997,3326599643
35636,1010384732759252997,1025996070185312256
35637,1010384732759252997,898453457409114112
35638,1010384732759252997,1166813365093765120
35639,1010384732759252997,78835016
35640,1063496888765374469,948169852547715072
35641,1063496888765374469,2942657375
35642,1063496888765374469,147679241
35643,1063496888765374469,44849238
35644,1063496888765374469,3326599643
35645,1063496888765374469,1166813365093765120
35646,1063496888765374469,78835016
35647,15736602,948169852547715072
35648,15736602,21096782
35649,15736602,2590080732
35650,15736602,44849238
35651,15736602,3326599643
35652,15736602,1166813365093765120
35653,15736602,17442320
35654,15736602,78835016
35655,1085909117607337989,22636999
35656,1085909117607337989,1390037116407754753
35657,1085909117607337989,969214525907062784
35658,1085909117607337989,917663680220852224
35659,1085909117607337989,14270160
35660,1085909117607337989,16514225
35661,1085909117607337989,2974791111
35662,1085909117607337989,3244618517
35663,1085909117607337989,153902719
35664,1085909117607337989,118012929
35665,1085909117607337989,93266570
35666,1085909117607337989,4149299116
35667,1085909117607337989,18169446
35668,1085909117607337989,21416716
35669,1085909117607337989,590028992
35670,1085909117607337989,2401889434
35671,363929398,44849238
35672,363929398,22916527
35673,363929398,917663680220852224
35674,363929398,21283221
35675,363929398,17754586
35676,363929398,32124032
35677,363929398,171419895
35678,363929398,118012929
35679,363929398,18169446
35680,363929398,2408406843
35681,363929398,83572636
35682,2258247484,948169852547715072
35683,2258247484,253782772
35684,2258247484,44849238
35685,2258247484,3326599643
35686,2258247484,1166813365093765120
35687,2258247484,17442320
35688,2258247484,78835016
35689,2258247484,281603081
35690,30220104,16544408
35691,30220104,19901957
35692,30220104,3244618517
35693,30220104,118012929
35694,30220104,15460156
35695,30220104,850349662754271236
35696,30220104,2408406843
35697,30220104,351038281
35698,30220104,83572636
35699,30220104,590028992
35700,30220104,14527564
35701,30220104,2172569169
35702,4188905297,948169852547715072
35703,4188905297,21096782
35704,4188905297,2942657375
35705,4188905297,44849238
35706,4188905297,3326599643
35707,4188905297,1166813365093765120
35708,4188905297,17442320
35709,4188905297,78835016
35710,2180226900,168537772
35711,2180226900,226599594
35712,2180226900,17754586
35713,2180226900,31672479
35714,2180226900,17442320
35715,2180226900,232585099
35716,2180226900,118012929
35717,2180226900,2388055363
35718,2180226900,250237724
35719,2180226900,3481618036
35720,2180226900,18169446
35721,2180226900,14242275
35722,2180226900,668283
35723,2180226900,199893073
35724,2180226900,8170492
35725,2180226900,954126039181078530
35726,1195253592,948169852547715072
35727,1195253592,20466226
35728,1195253592,253782772
35729,1195253592,44849238
35730,1195253592,3326599643
35731,1195253592,1166813365093765120
35732,1195253592,17442320
35733,1195253592,78835016
35734,73563,948169852547715072
35735,73563,2942657375
35736,73563,44849238
35737,73563,3326599643
35738,73563,1166813365093765120
35739,73563,32124032
35740,73563,78835016
35741,73563,21746693
35742,1547804509,168537772
35743,1547804509,226599594
35744,1547804509,917663680220852224
35745,1547804509,104881543
35746,1547804509,171419895
35747,1547804509,153902719
35748,1547804509,19181549
35749,1547804509,93266570
35750,1547804509,2388055363
35751,1547804509,2194338684
35752,1547804509,4149299116
35753,1547804509,18169446
35754,1547804509,668283
35755,1547804509,199893073
35756,1547804509,954126039181078530
35757,1547804509,2408406843
35758,1547804509,351038281
35759,1547804509,590028992
35760,1547804509,14527564
35761,865275900400726016,149797759
35762,865275900400726016,770768278759284736
35763,865275900400726016,1077087866163888128
35764,865275900400726016,909778073003991041
35765,865275900400726016,1027851082649755648
35766,865275900400726016,78835016
35767,1035836402695630848,16544408
35768,1035836402695630848,1025996070185312256
35769,1035836402695630848,479706186
35770,1035836402695630848,917663680220852224
35771,1035836402695630848,938145849363845122
35772,1035836402695630848,991701672106823680
35773,1035836402695630848,17314212
35774,1035836402695630848,664743
35775,1035836402695630848,734000215011827712
35776,1035836402695630848,2974791111
35777,1035836402695630848,964271234241519616
35778,1035836402695630848,3244618517
35779,1035836402695630848,493548358
35780,1035836402695630848,153902719
35781,1035836402695630848,3526772055
35782,1035836402695630848,118012929
